game_type,match_number,initial_number,player1_agent,player2_agent,winner,total_moves,player1_computation_time,player2_computation_time
Halving Game,189,19.0,Minimax AI,Random AI,1,9,0.03961682319641113,0.019556045532226562
Halving Game,194,17.0,Minimax AI,Random AI,1,7,0.022479772567749023,0.01233053207397461
Halving Game,198,15.0,Minimax AI,Random AI,1,7,0.01017308235168457,0.005148172378540039
Halving Game,197,19.0,Minimax AI,Random AI,1,7,0.017059803009033203,0.0063304901123046875
Halving Game,193,17.0,Minimax AI,Random AI,1,7,0.0206606388092041,0.023570775985717773
Halving Game,195,17.0,Minimax AI,Random AI,1,7,0.023570775985717773,0.009004592895507812
Halving Game,200,11.0,Minimax AI,Random AI,1,5,0.0023250579833984375,0.0072553157806396484
Halving Game,199,17.0,Minimax AI,Random AI,1,7,0.014237642288208008,0.002014636993408203
Halving Game,192,15.0,Minimax AI,Random AI,1,7,0.028686046600341797,0.01934051513671875
Halving Game,196,20.0,Minimax AI,Random AI,1,7,0.014434576034545898,0.015241146087646484
Halving Game,185,19.0,Minimax AI,Random AI,1,9,0.04074430465698242,0.035126686096191406
Halving Game,1,19.0,Random AI,Random AI,-1,6,0.0015730857849121094,0.0
Halving Game,2,11.0,Random AI,Random AI,1,5,0.0015730857849121094,0.004154205322265625
Halving Game,6,12.0,Random AI,Random AI,1,5,0.0013420581817626953,0.004154205322265625
Halving Game,8,16.0,Random AI,Random AI,-1,6,0.005166769027709961,0.0012874603271484375
Halving Game,5,11.0,Random AI,Random AI,1,7,0.002629518508911133,0.004154205322265625
Halving Game,9,17.0,Random AI,Random AI,1,5,0.0023000240325927734,0.004154205322265625
Halving Game,12,12.0,Random AI,Random AI,1,5,0.002843618392944336,0.004154205322265625
Halving Game,4,18.0,Random AI,Random AI,-1,8,0.00124359130859375,0.00732731819152832
Halving Game,7,19.0,Random AI,Random AI,1,7,0.0046977996826171875,0.0023000240325927734
Halving Game,14,19.0,Random AI,Random AI,-1,6,0.0023000240325927734,0.005681037902832031
Halving Game,10,12.0,Random AI,Random AI,1,7,0.005681037902832031,0.0023000240325927734
Halving Game,3,19.0,Random AI,Random AI,1,7,0.0022268295288085938,0.00732731819152832
Halving Game,15,16.0,Random AI,Random AI,-1,6,0.006997823715209961,0.00154876708984375
Halving Game,17,17.0,Random AI,Random AI,1,7,0.003409147262573242,0.005137443542480469
Halving Game,13,19.0,Random AI,Random AI,1,7,0.007563352584838867,0.0009832382202148438
Halving Game,16,20.0,Random AI,Random AI,1,7,0.0057103633880615234,0.00154876708984375
Halving Game,18,13.0,Random AI,Random AI,1,5,0.0015561580657958984,0.0028362274169921875
Halving Game,11,18.0,Random AI,Random AI,-1,8,0.003409147262573242,0.006349802017211914
Halving Game,19,16.0,Random AI,Random AI,-1,6,0.002195596694946289,0.0023965835571289062
Halving Game,20,13.0,Random AI,Random AI,-1,6,0.0005435943603515625,0.0027611255645751953
Halving Game,27,13.0,Random AI,Random AI,1,5,0.0005655288696289062,0.0012123584747314453
Halving Game,29,12.0,Random AI,Random AI,1,5,0.002381563186645508,0.0012123584747314453
Halving Game,33,11.0,Random AI,Random AI,-1,4,0.0012123584747314453,0.002381563186645508
Halving Game,21,17.0,Random AI,Random AI,1,7,0.0029251575469970703,0.0027611255645751953
Halving Game,25,17.0,Random AI,Random AI,-1,6,0.0005655288696289062,0.003593921661376953
Halving Game,26,15.0,Random AI,Random AI,-1,6,0.0005655288696289062,0.003593921661376953
Halving Game,23,11.0,Random AI,Random AI,1,7,0.002195596694946289,0.002947092056274414
Halving Game,34,15.0,Random AI,Random AI,1,5,0.0016939640045166016,0.002381563186645508
Halving Game,30,16.0,Random AI,Random AI,-1,6,0.0012123584747314453,0.004075527191162109
Halving Game,31,16.0,Random AI,Random AI,-1,6,0.0012123584747314453,0.004075527191162109
Halving Game,28,17.0,Random AI,Random AI,1,7,0.004075527191162109,0.0012123584747314453
Halving Game,24,14.0,Random AI,Random AI,-1,8,0.0027611255645751953,0.004075527191162109
Halving Game,35,11.0,Random AI,Random AI,-1,6,0.002381563186645508,0.002953767776489258
Halving Game,42,11.0,Random AI,Random AI,-1,4,0.002602815628051758,0.001361846923828125
Halving Game,38,18.0,Random AI,Random AI,1,5,0.0022706985473632812,0.0016939640045166016
Halving Game,32,15.0,Random AI,Random AI,1,9,0.0034830570220947266,0.004075527191162109
Halving Game,39,13.0,Random AI,Random AI,1,5,0.003613710403442383,0.0003509521484375
Halving Game,22,15.0,Random AI,Random AI,-1,12,0.005499362945556641,0.004151582717895508
Halving Game,37,17.0,Random AI,Random AI,-1,6,0.003743410110473633,0.0036063194274902344
Halving Game,45,13.0,Random AI,Random AI,-1,4,0.001010894775390625,0.002263307571411133
Halving Game,36,18.0,Random AI,Random AI,1,7,0.0037360191345214844,0.003613710403442383
Halving Game,40,13.0,Random AI,Random AI,-1,6,0.002602815628051758,0.0023653507232666016
Halving Game,41,19.0,Random AI,Random AI,1,7,0.004608869552612305,0.001361846923828125
Halving Game,43,20.0,Random AI,Random AI,1,7,0.002697467803955078,0.0032732486724853516
Halving Game,48,17.0,Random AI,Random AI,-1,6,0.0032732486724853516,0.0010035037994384766
Halving Game,47,20.0,Random AI,Random AI,1,7,0.0032732486724853516,0.0010035037994384766
Halving Game,51,12.0,Random AI,Random AI,-1,4,0.0010035037994384766,0.002791881561279297
Halving Game,44,11.0,Random AI,Random AI,-1,8,0.0020134449005126953,0.004052639007568359
Halving Game,46,20.0,Random AI,Random AI,-1,8,0.0032732486724853516,0.003411531448364258
Halving Game,49,16.0,Random AI,Random AI,-1,8,0.00263214111328125,0.004450559616088867
Halving Game,60,15.0,Random AI,Random AI,-1,4,0.0,0.004065752029418945
Halving Game,52,14.0,Random AI,Random AI,1,7,0.0032799243927001953,0.002791881561279297
Halving Game,53,19.0,Random AI,Random AI,1,7,0.0032799243927001953,0.002791881561279297
Halving Game,57,18.0,Random AI,Random AI,-1,6,0.002791881561279297,0.0022764205932617188
Halving Game,54,20.0,Random AI,Random AI,1,7,0.0022764205932617188,0.002791881561279297
Halving Game,56,17.0,Random AI,Random AI,1,7,0.0010025501251220703,0.004065752029418945
Halving Game,62,12.0,Random AI,Random AI,1,5,0.0037202835083007812,0.001657724380493164
Halving Game,58,15.0,Random AI,Random AI,1,7,0.004104137420654297,0.0022764205932617188
Halving Game,59,14.0,Random AI,Random AI,-1,6,0.0022764205932617188,0.0031015872955322266
Halving Game,50,20.0,Random AI,Random AI,1,9,0.0051076412200927734,0.0022764205932617188
Halving Game,55,20.0,Random AI,Random AI,-1,8,0.0022764205932617188,0.004104137420654297
Halving Game,61,11.0,Random AI,Random AI,1,5,0.0034470558166503906,0.0019309520721435547
Halving Game,63,14.0,Random AI,Random AI,-1,6,0.0035047531127929688,0.001312255859375
Halving Game,64,18.0,Random AI,Random AI,-1,6,0.0018470287322998047,0.004055976867675781
Halving Game,65,15.0,Random AI,Random AI,1,7,0.00254058837890625,0.0027437210083007812
Halving Game,69,13.0,Random AI,Random AI,1,5,0.002326488494873047,0.002314329147338867
Halving Game,72,17.0,Random AI,Random AI,1,5,0.003412485122680664,0.00122833251953125
Halving Game,66,16.0,Random AI,Random AI,1,7,0.0021181106567382812,0.003412485122680664
Halving Game,76,20.0,Random AI,Random AI,1,5,0.0032041072845458984,0.0010142326354980469
Halving Game,68,17.0,Random AI,Random AI,1,7,0.002326488494873047,0.0032041072845458984
Halving Game,70,17.0,Random AI,Random AI,-1,6,0.002326488494873047,0.0032041072845458984
Halving Game,74,15.0,Random AI,Random AI,-1,6,0.0032041072845458984,0.0010142326354980469
Halving Game,75,12.0,Random AI,Random AI,-1,6,0.0032041072845458984,0.0010142326354980469
Halving Game,73,10.0,Random AI,Random AI,-1,6,0.0010859966278076172,0.004484415054321289
Halving Game,79,10.0,Random AI,Random AI,-1,4,0.0019757747650146484,0.002366304397583008
Halving Game,77,13.0,Random AI,Random AI,1,7,0.005068540573120117,0.0010142326354980469
Halving Game,67,16.0,Random AI,Random AI,-1,8,0.0052947998046875,0.002100229263305664
Halving Game,84,13.0,Random AI,Random AI,-1,4,0.0,0.0030336380004882812
Halving Game,71,18.0,Random AI,Random AI,-1,10,0.0034956932067871094,0.005068540573120117
Halving Game,83,18.0,Random AI,Random AI,-1,6,0.0039234161376953125,0.0
Halving Game,81,20.0,Random AI,Random AI,-1,6,0.002695798873901367,0.0032448768615722656
Halving Game,78,20.0,Random AI,Random AI,1,9,0.0054874420166015625,0.0027675628662109375
Halving Game,80,20.0,Random AI,Random AI,1,7,0.0018928050994873047,0.004047870635986328
Halving Game,85,16.0,Random AI,Random AI,1,5,0.002172231674194336,0.0018644332885742188
Halving Game,92,11.0,Random AI,Random AI,-1,4,0.0,0.002172231674194336
Halving Game,89,15.0,Random AI,Random AI,1,5,0.0029053688049316406,0.002172231674194336
Halving Game,82,10.0,Random AI,Random AI,-1,6,0.004414081573486328,0.0019118785858154297
Halving Game,86,18.0,Random AI,Random AI,1,7,0.0013995170593261719,0.004036664962768555
Halving Game,90,20.0,Random AI,Random AI,-1,6,0.002722501754760742,0.0017609596252441406
Halving Game,91,17.0,Random AI,Random AI,-1,6,0.002722501754760742,0.0017609596252441406
Halving Game,88,13.0,Random AI,Random AI,-1,6,0.0029053688049316406,0.002930164337158203
Halving Game,93,10.0,Random AI,Random AI,1,5,0.003269195556640625,0.0017609596252441406
Halving Game,94,12.0,Random AI,Random AI,1,5,0.0024585723876953125,0.0014023780822753906
Halving Game,99,13.0,Random AI,Random AI,-1,4,0.0010409355163574219,0.0018169879913330078
Halving Game,87,18.0,Random AI,Random AI,-1,8,0.005133628845214844,0.0017609596252441406
Halving Game,95,12.0,Random AI,Random AI,1,5,0.0017609596252441406,0.0020999908447265625
Halving Game,96,10.0,Random AI,Random AI,-1,6,0.0,0.0028579235076904297
Halving Game,97,17.0,Random AI,Random AI,-1,6,0.0,0.0028579235076904297
Halving Game,98,11.0,Random AI,Random AI,-1,6,0.0010409355163574219,0.0018169879913330078
Halving Game,100,15.0,Random AI,Random AI,-1,6,0.0024585723876953125,0.0027434825897216797
Halving Game,101,13.0,Random AI,Random AI,-1,6,0.0024585723876953125,0.0027434825897216797
Halving Game,105,18.0,Random AI,Random AI,1,5,0.0,0.003403186798095703
Halving Game,106,12.0,Random AI,Random AI,1,5,0.0,0.003403186798095703
Halving Game,104,13.0,Random AI,Random AI,-1,6,0.0027434825897216797,0.002134084701538086
Halving Game,111,15.0,Random AI,Random AI,1,5,0.0010750293731689453,0.002810239791870117
Halving Game,112,14.0,Random AI,Random AI,-1,4,0.0010750293731689453,0.002810239791870117
Halving Game,102,12.0,Random AI,Random AI,-1,8,0.0032095909118652344,0.003145933151245117
Halving Game,103,17.0,Random AI,Random AI,-1,8,0.0032095909118652344,0.003145933151245117
Halving Game,113,19.0,Random AI,Random AI,1,5,0.0033473968505859375,0.0025529861450195312
Halving Game,119,15.0,Random AI,Random AI,-1,4,0.0025529861450195312,0.001003265380859375
Halving Game,110,17.0,Random AI,Random AI,1,7,0.001003265380859375,0.004897117614746094
Halving Game,108,19.0,Random AI,Random AI,1,7,0.003813505172729492,0.0020868778228759766
Halving Game,117,19.0,Random AI,Random AI,-1,6,0.0010750293731689453,0.002481222152709961
Halving Game,109,15.0,Random AI,Random AI,-1,8,0.0033473968505859375,0.0025529861450195312
Halving Game,114,15.0,Random AI,Random AI,-1,6,0.0033473968505859375,0.0036520957946777344
Halving Game,115,15.0,Random AI,Random AI,-1,6,0.001003265380859375,0.0036520957946777344
Halving Game,118,13.0,Random AI,Random AI,1,5,0.0036520957946777344,0.001003265380859375
Halving Game,107,17.0,Random AI,Random AI,1,11,0.005704402923583984,0.00390934944152832
Halving Game,116,14.0,Random AI,Random AI,1,7,0.004645347595214844,0.0015652179718017578
Halving Game,122,18.0,Random AI,Random AI,-1,6,0.0035703182220458984,0.0010991096496582031
Halving Game,123,12.0,Random AI,Random AI,1,5,0.0010991096496582031,0.002558469772338867
Halving Game,120,17.0,Random AI,Random AI,-1,6,0.0030057430267333984,0.002129793167114258
Halving Game,121,18.0,Random AI,Random AI,1,7,0.003045797348022461,0.0016236305236816406
Halving Game,124,17.0,Random AI,Random AI,-1,6,0.002129793167114258,0.0015277862548828125
Halving Game,133,13.0,Random AI,Random AI,-1,4,0.0010306835174560547,0.0005245208740234375
Halving Game,126,11.0,Random AI,Random AI,1,5,0.0016236305236816406,0.0010306835174560547
Halving Game,129,14.0,Random AI,Random AI,1,5,0.002129793167114258,0.0005245208740234375
Halving Game,127,11.0,Random AI,Random AI,-1,6,0.0016236305236816406,0.0010306835174560547
Halving Game,131,11.0,Random AI,Random AI,-1,6,0.0010306835174560547,0.0005245208740234375
Halving Game,128,16.0,Random AI,Random AI,1,7,0.0016236305236816406,0.0010306835174560547
Halving Game,130,14.0,Random AI,Random AI,1,7,0.0010306835174560547,0.0005245208740234375
Halving Game,125,10.0,Random AI,Random AI,-1,8,0.0016236305236816406,0.0010306835174560547
Halving Game,136,12.0,Random AI,Random AI,1,5,0.0047414302825927734,0.0
Halving Game,135,13.0,Random AI,Random AI,-1,6,0.0,0.0047414302825927734
Halving Game,140,13.0,Random AI,Random AI,1,5,0.0,0.005150556564331055
Halving Game,132,20.0,Random AI,Random AI,1,9,0.0010306835174560547,0.005675077438354492
Halving Game,139,19.0,Random AI,Random AI,-1,6,0.00040912628173828125,0.0047414302825927734
Halving Game,141,16.0,Random AI,Random AI,-1,6,0.0,0.00702214241027832
Halving Game,142,17.0,Random AI,Random AI,-1,6,0.0,0.00702214241027832
Halving Game,144,20.0,Random AI,Random AI,1,5,0.002280712127685547,0.0047414302825927734
Halving Game,134,16.0,Random AI,Random AI,1,9,0.0028111934661865234,0.0047414302825927734
Halving Game,137,16.0,Random AI,Random AI,-1,8,0.0047414302825927734,0.0028111934661865234
Halving Game,143,15.0,Random AI,Random AI,-1,6,0.00702214241027832,0.0005304813385009766
Halving Game,138,15.0,Random AI,Random AI,1,9,0.008032798767089844,0.0005304813385009766
Halving Game,148,16.0,Random AI,Random AI,1,5,0.008032798767089844,0.0005304813385009766
Halving Game,146,19.0,Random AI,Random AI,-1,6,0.0047414302825927734,0.003821849822998047
Halving Game,147,10.0,Random AI,Random AI,-1,6,0.008032798767089844,0.00153350830078125
Halving Game,150,11.0,Random AI,Random AI,-1,6,0.002402067184448242,0.0024261474609375
Halving Game,145,18.0,Random AI,Random AI,-1,8,0.00153350830078125,0.008817911148071289
Halving Game,152,11.0,Random AI,Random AI,1,5,0.0036673545837402344,0.00153350830078125
Halving Game,153,17.0,Random AI,Random AI,1,5,0.003785371780395508,0.0014154911041259766
Halving Game,149,13.0,Random AI,Random AI,1,7,0.0031838417053222656,0.0024261474609375
Halving Game,154,15.0,Random AI,Random AI,-1,6,0.0023262500762939453,0.0010030269622802734
Halving Game,151,17.0,Random AI,Random AI,1,7,0.004194498062133789,0.0027747154235839844
Halving Game,159,12.0,Random AI,Random AI,1,5,0.004194498062133789,0.0003726482391357422
Halving Game,155,13.0,Random AI,Random AI,1,5,0.0043985843658447266,0.0010030269622802734
Halving Game,157,16.0,Random AI,Random AI,-1,6,0.0014154911041259766,0.003455638885498047
Halving Game,156,15.0,Random AI,Random AI,1,7,0.0010030269622802734,0.00386810302734375
Halving Game,162,11.0,Random AI,Random AI,1,5,0.0010030269622802734,0.0028574466705322266
Halving Game,160,10.0,Random AI,Random AI,-1,6,0.0006766319274902344,0.004769325256347656
Halving Game,165,14.0,Random AI,Random AI,1,5,0.0,0.003657817840576172
Halving Game,161,15.0,Random AI,Random AI,-1,8,0.0010030269622802734,0.005785942077636719
Halving Game,169,14.0,Random AI,Random AI,1,5,0.0050008296966552734,0.0
Halving Game,167,13.0,Random AI,Random AI,-1,6,0.0,0.0050008296966552734
Halving Game,168,14.0,Random AI,Random AI,-1,6,0.0013430118560791016,0.003657817840576172
Halving Game,171,19.0,Random AI,Random AI,1,5,0.0003039836883544922,0.002928495407104492
Halving Game,163,17.0,Random AI,Random AI,-1,8,0.0054819583892822266,0.0003039836883544922
Halving Game,166,20.0,Random AI,Random AI,1,7,0.0,0.0050008296966552734
Halving Game,172,15.0,Random AI,Random AI,-1,6,0.0,0.004361152648925781
Halving Game,173,14.0,Random AI,Random AI,-1,6,0.001432657241821289,0.002928495407104492
Halving Game,158,19.0,Random AI,Random AI,-1,12,0.005201816558837891,0.005057811737060547
Halving Game,174,17.0,Random AI,Random AI,-1,6,0.002928495407104492,0.002460002899169922
Halving Game,175,18.0,Random AI,Random AI,-1,6,0.002928495407104492,0.002460002899169922
Halving Game,170,18.0,Random AI,Random AI,-1,8,0.0029168128967285156,0.0027756690979003906
Halving Game,176,12.0,Random AI,Random AI,-1,6,0.0010273456573486328,0.003778696060180664
Halving Game,181,14.0,Random AI,Random AI,1,5,0.002460002899169922,0.001546621322631836
Halving Game,164,20.0,Random AI,Random AI,-1,12,0.006604433059692383,0.0027756690979003906
Halving Game,182,12.0,Random AI,Random AI,1,5,0.0038352012634277344,0.0015709400177001953
Halving Game,178,18.0,Random AI,Random AI,-1,6,0.0015709400177001953,0.0038352012634277344
Halving Game,177,18.0,Random AI,Random AI,1,7,0.005512237548828125,0.0015709400177001953
Halving Game,184,19.0,Random AI,Random AI,1,5,0.0041692256927490234,0.0015709400177001953
Halving Game,180,11.0,Random AI,Random AI,-1,6,0.002460002899169922,0.003280162811279297
Halving Game,186,10.0,Random AI,Random AI,-1,4,0.0010273456573486328,0.003280162811279297
Halving Game,183,13.0,Random AI,Random AI,-1,6,0.0038352012634277344,0.0019049644470214844
Halving Game,189,10.0,Random AI,Random AI,-1,4,0.003280162811279297,0.0011169910430908203
Halving Game,187,18.0,Random AI,Random AI,-1,6,0.0011169910430908203,0.003280162811279297
Halving Game,191,15.0,Random AI,Random AI,1,5,0.0008776187896728516,0.002516508102416992
Halving Game,179,12.0,Random AI,Random AI,-1,8,0.004120588302612305,0.0027365684509277344
Halving Game,190,18.0,Random AI,Random AI,-1,6,0.0008776187896728516,0.0036749839782714844
Halving Game,185,17.0,Random AI,Random AI,-1,6,0.0015709400177001953,0.005012035369873047
Halving Game,194,16.0,Random AI,Random AI,1,5,0.0014925003051757812,0.0011169910430908203
Halving Game,188,15.0,Random AI,Random AI,1,7,0.003280162811279297,0.0022754669189453125
Halving Game,195,12.0,Random AI,Random AI,-1,4,0.0,0.0022754669189453125
Halving Game,193,18.0,Random AI,Random AI,-1,8,0.001337289810180664,0.0022754669189453125
Halving Game,196,15.0,Random AI,Random AI,-1,6,0.0,0.0032787322998046875
Halving Game,199,18.0,Random AI,Random AI,1,9,0.0032787322998046875,0.0
Halving Game,192,19.0,Random AI,Random AI,1,7,0.004492759704589844,0.0011169910430908203
Halving Game,198,17.0,Random AI,Random AI,1,11,0.0032787322998046875,0.0005974769592285156
Halving Game,200,15.0,Random AI,Random AI,1,7,0.0021202564239501953,0.0017559528350830078
Halving Game,197,18.0,Random AI,Random AI,1,9,0.0,0.003876209259033203
Tic-Tac-Toe,13,,Random AI,Minimax AI,-1,8,0.3815500736236572,25.62088418006897
Tic-Tac-Toe,5,,Random AI,Minimax AI,0,9,1.1938502788543701,31.81754779815674
Tic-Tac-Toe,6,,Random AI,Minimax AI,-1,8,0.357769250869751,36.36997890472412
Tic-Tac-Toe,14,,Random AI,Minimax AI,-1,8,0.9283633232116699,39.377235412597656
Tic-Tac-Toe,17,,Random AI,Minimax AI,-1,8,0.15932106971740723,28.28381896018982
Tic-Tac-Toe,4,,Random AI,Minimax AI,-1,8,2.213559627532959,61.75291967391968
Tic-Tac-Toe,18,,Random AI,Minimax AI,-1,8,1.338956356048584,29.78243136405945
Tic-Tac-Toe,12,,Random AI,Minimax AI,-1,6,0.5809662342071533,66.48356032371521
Tic-Tac-Toe,19,,Random AI,Minimax AI,-1,8,0.7458076477050781,34.02568531036377
Tic-Tac-Toe,15,,Random AI,Minimax AI,-1,6,0.5515542030334473,70.07815480232239
Tic-Tac-Toe,20,,Random AI,Minimax AI,0,9,1.1292409896850586,30.381199598312378
Tic-Tac-Toe,3,,Random AI,Minimax AI,-1,6,0.7193100452423096,78.04448509216309
Tic-Tac-Toe,21,,Random AI,Minimax AI,-1,6,0.45152974128723145,23.242464542388916
Tic-Tac-Toe,7,,Random AI,Minimax AI,-1,6,0.6557033061981201,83.50787234306335
Tic-Tac-Toe,11,,Random AI,Minimax AI,-1,6,0.8186018466949463,82.94211912155151
Tic-Tac-Toe,2,,Random AI,Minimax AI,-1,8,1.0551109313964844,84.16268348693848
Tic-Tac-Toe,1,,Random AI,Minimax AI,-1,6,0.548992395401001,85.930659532547
Tic-Tac-Toe,10,,Random AI,Minimax AI,-1,8,0.8949711322784424,87.89807724952698
Tic-Tac-Toe,16,,Random AI,Minimax AI,-1,6,0.5491514205932617,94.0559732913971
Tic-Tac-Toe,9,,Random AI,Minimax AI,-1,6,0.7183048725128174,95.71411180496216
Tic-Tac-Toe,8,,Random AI,Minimax AI,-1,8,1.6073811054229736,95.14108204841614
Tic-Tac-Toe,23,,Random AI,Minimax AI,-1,6,1.9521493911743164,32.33058142662048
Tic-Tac-Toe,24,,Random AI,Minimax AI,-1,8,0.3355879783630371,38.72854137420654
Tic-Tac-Toe,25,,Random AI,Minimax AI,0,9,1.201162576675415,37.49096131324768
Tic-Tac-Toe,22,,Random AI,Minimax AI,-1,6,1.016819953918457,46.626006841659546
Tic-Tac-Toe,27,,Random AI,Minimax AI,-1,8,0.4525327682495117,49.03413772583008
Tic-Tac-Toe,29,,Random AI,Minimax AI,-1,6,0.22203350067138672,44.94372630119324
Tic-Tac-Toe,38,,Random AI,Minimax AI,-1,6,2.1147971153259277,39.27734899520874
Tic-Tac-Toe,26,,Random AI,Minimax AI,-1,8,1.9183523654937744,67.5484471321106
Tic-Tac-Toe,28,,Random AI,Minimax AI,-1,6,4.137013912200928,59.96831297874451
Tic-Tac-Toe,40,,Random AI,Minimax AI,-1,6,5.746691703796387,28.78647756576538
Tic-Tac-Toe,42,,Random AI,Minimax AI,-1,8,0.8440017700195312,25.279472827911377
Tic-Tac-Toe,43,,Random AI,Minimax AI,-1,8,0.7374460697174072,25.263139247894287
Tic-Tac-Toe,30,,Random AI,Minimax AI,-1,8,3.964899778366089,72.78750777244568
Tic-Tac-Toe,31,,Random AI,Minimax AI,-1,6,7.636451721191406,69.52206492424011
Tic-Tac-Toe,39,,Random AI,Minimax AI,-1,6,3.95265793800354,54.596054792404175
Tic-Tac-Toe,47,,Random AI,Minimax AI,-1,6,0.5206501483917236,25.315754652023315
Tic-Tac-Toe,44,,Random AI,Minimax AI,-1,6,4.118433952331543,27.555999994277954
Tic-Tac-Toe,37,,Random AI,Minimax AI,-1,6,2.1925997734069824,81.42072629928589
Tic-Tac-Toe,41,,Random AI,Minimax AI,-1,6,1.9403319358825684,67.62644267082214
Tic-Tac-Toe,48,,Random AI,Minimax AI,-1,8,2.0886523723602295,35.14159941673279
Tic-Tac-Toe,32,,Random AI,Minimax AI,-1,8,4.503616094589233,97.47603678703308
Tic-Tac-Toe,49,,Random AI,Minimax AI,-1,8,12.126571416854858,30.217334985733032
Tic-Tac-Toe,34,,Random AI,Minimax AI,0,9,11.89430856704712,92.78875207901001
Tic-Tac-Toe,36,,Random AI,Minimax AI,-1,8,7.42753529548645,94.73860955238342
Tic-Tac-Toe,54,,Random AI,Minimax AI,-1,6,9.363940238952637,19.320247411727905
Tic-Tac-Toe,33,,Random AI,Minimax AI,0,9,8.8464994430542,106.29567670822144
Tic-Tac-Toe,35,,Random AI,Minimax AI,-1,8,13.962234497070312,102.61607789993286
Tic-Tac-Toe,53,,Random AI,Minimax AI,-1,8,7.5047807693481445,35.786171436309814
Tic-Tac-Toe,57,,Random AI,Minimax AI,-1,6,2.9544270038604736,25.956247806549072
Tic-Tac-Toe,52,,Random AI,Minimax AI,-1,6,8.189639568328857,42.37494945526123
Tic-Tac-Toe,45,,Random AI,Minimax AI,-1,8,7.062242031097412,67.18567538261414
Tic-Tac-Toe,46,,Random AI,Minimax AI,-1,6,3.7453091144561768,73.24477910995483
Tic-Tac-Toe,62,,Random AI,Minimax AI,-1,8,8.709271907806396,13.993680953979492
Tic-Tac-Toe,59,,Random AI,Minimax AI,-1,8,3.86336088180542,26.489609956741333
Tic-Tac-Toe,56,,Random AI,Minimax AI,-1,6,5.877419471740723,39.06038999557495
Tic-Tac-Toe,50,,Random AI,Minimax AI,-1,6,1.8093576431274414,63.830923318862915
Tic-Tac-Toe,55,,Random AI,Minimax AI,0,9,1.843003749847412,46.23666834831238
Tic-Tac-Toe,64,,Random AI,Minimax AI,-1,8,3.08730411529541,25.665210485458374
Tic-Tac-Toe,51,,Random AI,Minimax AI,0,9,2.0792174339294434,81.23943781852722
Tic-Tac-Toe,68,,Random AI,Minimax AI,0,9,2.600132703781128,31.45296597480774
Tic-Tac-Toe,73,,Random AI,Minimax AI,-1,8,0.4338710308074951,25.884443044662476
Tic-Tac-Toe,65,,Random AI,Minimax AI,-1,8,1.2341852188110352,40.40235114097595
Tic-Tac-Toe,66,,Random AI,Minimax AI,-1,8,0.16756439208984375,41.8950400352478
Tic-Tac-Toe,71,,Random AI,Minimax AI,-1,6,1.3339126110076904,47.19607353210449
Tic-Tac-Toe,77,,Random AI,Minimax AI,0,9,1.5669214725494385,20.708269596099854
Tic-Tac-Toe,78,,Random AI,Minimax AI,0,9,0.5015358924865723,21.828008890151978
Tic-Tac-Toe,70,,Random AI,Minimax AI,-1,8,1.394749402999878,57.508939027786255
Tic-Tac-Toe,60,,Random AI,Minimax AI,-1,8,4.098394393920898,93.30133438110352
Tic-Tac-Toe,67,,Random AI,Minimax AI,-1,6,5.68340802192688,78.35016059875488
Tic-Tac-Toe,58,,Random AI,Minimax AI,-1,6,7.411434650421143,107.85172986984253
Tic-Tac-Toe,80,,Random AI,Minimax AI,-1,8,4.587855100631714,41.604281187057495
Tic-Tac-Toe,84,,Random AI,Minimax AI,-1,6,1.4879412651062012,22.06212329864502
Tic-Tac-Toe,79,,Random AI,Minimax AI,0,9,13.15036678314209,42.371806621551514
Tic-Tac-Toe,81,,Random AI,Minimax AI,-1,8,5.094479560852051,35.14982509613037
Tic-Tac-Toe,63,,Random AI,Minimax AI,-1,6,9.070576667785645,103.09317803382874
Tic-Tac-Toe,83,,Random AI,Minimax AI,-1,6,3.677891731262207,37.812400341033936
Tic-Tac-Toe,76,,Random AI,Minimax AI,-1,6,2.356750011444092,69.89523959159851
Tic-Tac-Toe,82,,Random AI,Minimax AI,-1,6,3.344630718231201,43.23964047431946
Tic-Tac-Toe,75,,Random AI,Minimax AI,-1,8,6.141336441040039,72.97946739196777
Tic-Tac-Toe,69,,Random AI,Minimax AI,-1,8,7.260445594787598,95.58400988578796
Tic-Tac-Toe,72,,Random AI,Minimax AI,0,9,5.16973352432251,93.64362287521362
Tic-Tac-Toe,74,,Random AI,Minimax AI,0,9,22.345829248428345,74.89913892745972
Tic-Tac-Toe,61,,Random AI,Minimax AI,0,9,11.72123384475708,117.52933526039124
Tic-Tac-Toe,89,,Random AI,Minimax AI,0,9,6.40536642074585,21.166187524795532
Tic-Tac-Toe,88,,Random AI,Minimax AI,-1,6,4.905475378036499,25.240213632583618
Tic-Tac-Toe,91,,Random AI,Minimax AI,-1,8,2.65236234664917,23.40365195274353
Tic-Tac-Toe,90,,Random AI,Minimax AI,-1,8,7.5111000537872314,20.2136173248291
Tic-Tac-Toe,85,,Random AI,Minimax AI,-1,6,3.974109649658203,50.36855363845825
Tic-Tac-Toe,86,,Random AI,Minimax AI,-1,8,5.999359130859375,41.443278312683105
Tic-Tac-Toe,87,,Random AI,Minimax AI,-1,6,5.330141544342041,45.76732659339905
